price,property_size_sqft,bedroom,bathroom,parking_lot,facilities_count,has_school,has_mall,has_hospital,has_railway,has_bus_stop,has_park,has_highway,completion_year,number_of_floors,total_units,property_type,tenure_type,land_title,floor_range,state,city
375000,1012.0,3.0,2.0,2.0,8,1,0,0,1,0,0,0,2014.0,23.0,744.0,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor,Batu Caves
200000,613.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,12.0,,Apartment,Leasehold,Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
200000,650.0,3.0,2.0,1.0,0,1,0,0,0,0,1,0,,2.0,,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Klang
310000,1023.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,2019.0,,1200.0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
320000,1212.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,,,538.0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Cheras
268000,1024.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,,4.0,,Apartment,Leasehold,Non Bumi Lot,Low,Johor,Johor Bahru
245000,678.0,1.0,1.0,1.0,4,0,0,0,0,0,0,0,,27.0,303.0,Condominium,Leasehold,Non Bumi Lot,Low,Johor,Johor Bahru
396000,1010.0,2.0,2.0,1.0,14,0,0,0,0,0,0,0,2019.0,25.0,2003.0,Service Residence,Freehold,Non Bumi Lot,Medium,Johor,Johor Bahru
378000,800.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,8.0,95.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,George Town
570000,1216.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,,,Condominium,Leasehold,Non Bumi Lot,Low,Sabah,Kota Kinabalu
365000,850.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,2013.0,19.0,448.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Sungai Ara
225000,557.0,1.0,1.0,1.0,9,0,0,0,0,0,0,0,2017.0,,296.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor,Ampang
279999,1055.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,2017.0,,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
139999,667.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,Flat,Freehold,Bumi Lot,High,Selangor,Cheras
69999,550.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Freehold,Bumi Lot,High,Selangor,Semenyih
84999,550.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Low,Selangor,Semenyih
168000,650.0,3.0,2.0,1.0,7,0,0,0,1,1,0,1,,5.0,1100.0,Apartment,Leasehold,Non Bumi Lot,Low,Selangor,Damansara Damai
175000,900.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Melaka,Bukit Baru
275000,775.0,3.0,2.0,1.0,4,1,0,0,1,1,1,0,2006.0,18.0,200.0,Apartment,Leasehold,Bumi Lot,Low,Selangor,Petaling Jaya
230000,650.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Klang
420000,620.0,2.0,2.0,1.0,4,1,1,1,0,1,1,0,,43.0,956.0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor,Shah Alam
310000,1200.0,3.0,2.0,1.0,12,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Low,Johor,Johor Bahru
260000,764.0,3.0,2.0,1.0,5,1,0,0,1,1,1,0,2006.0,18.0,200.0,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Petaling Jaya
240000,860.0,3.0,2.0,1.0,8,1,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Low,Selangor,Klang
355000,750.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,George Town
280000,802.0,3.0,2.0,1.0,8,1,0,1,0,0,1,0,,,760.0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Klang
360000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,1997.0,8.0,68.0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Jelutong
468000,708.0,2.0,2.0,1.0,7,0,0,0,0,0,0,0,2014.0,,177.0,Condominium,Freehold,Bumi Lot,High,Pahang,Kuantan
130000,650.0,3.0,2.0,1.0,0,1,0,0,1,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Port Klang
580000,721.0,2.0,1.0,2.0,10,1,0,0,0,0,1,0,2018.0,,594.0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor,Kota Kemuning
155000,660.0,3.0,2.0,1.0,3,0,0,0,1,0,0,0,,5.0,,Apartment,Freehold,Bumi Lot,Medium,Selangor,Sepang
290000,850.0,3.0,2.0,1.0,2,0,0,0,0,0,1,0,,11.0,220.0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Shah Alam
680000,724.0,2.0,2.0,1.0,7,0,1,0,0,1,1,1,,,629.0,Service Residence,Leasehold,Non Bumi Lot,High,Selangor,Petaling Jaya
1350000,1539.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,2012.0,17.0,328.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Gelugor
1220000,1539.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,2012.0,17.0,328.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Gelugor
245000,999.0,3.0,3.0,1.0,5,0,0,0,0,0,0,0,,,,Condominium,Leasehold,Non Bumi Lot,Low,Perak,Chemor
227000,650.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
300000,850.0,4.0,2.0,1.0,7,1,0,0,0,1,0,0,2013.0,15.0,,Condominium,Freehold,Non Bumi Lot,High,Selangor,Ampang
300000,775.0,3.0,2.0,1.0,6,1,0,0,1,1,1,0,2006.0,18.0,200.0,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Petaling Jaya
340000,1295.0,3.0,2.0,1.0,8,1,1,1,1,1,1,1,,,,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
450000,1006.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,,,,Apartment,Freehold,Bumi Lot,Medium,Putrajaya,Putrajaya
270000,745.0,3.0,2.0,1.0,4,1,1,0,1,0,1,0,2000.0,11.0,1240.0,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
350000,1000.0,3.0,2.0,1.0,6,1,1,1,1,0,0,0,,18.0,,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
246000,1000.0,3.0,2.0,2.0,4,0,0,0,0,0,0,0,,21.0,,Apartment,Leasehold,Bumi Lot,Medium,Johor,Johor Bahru
100000,700.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
320000,430.0,1.0,1.0,1.0,6,1,1,0,0,1,1,0,,,,Service Residence,Freehold,Non Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
218000,818.0,4.0,2.0,1.0,7,0,0,0,0,0,0,0,2017.0,20.0,,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Johor Bahru
188000,815.0,3.0,2.0,1.0,6,0,0,0,0,1,1,1,,21.0,,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Seri Kembangan
465000,1200.0,3.0,2.0,2.0,8,1,0,0,0,1,1,0,,,,Condominium,Leasehold,Bumi Lot,Medium,Selangor,Shah Alam
275000,949.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,2019.0,,635.0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Semenyih
170000,650.0,3.0,2.0,1.0,0,1,0,0,0,0,1,0,2015.0,3.0,,Apartment,Freehold,Non Bumi Lot,Low,Selangor,Klang
368000,1038.0,3.0,2.0,1.0,7,1,0,1,0,0,1,0,,,760.0,Apartment,Freehold,Non Bumi Lot,Low,Selangor,Klang
599000,815.0,3.0,2.0,1.0,1,0,1,0,0,1,0,0,,,,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor,Klang
499000,1200.0,3.0,2.0,1.0,0,1,0,0,1,1,1,0,,,572.0,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
428000,871.0,2.0,2.0,1.0,2,0,0,0,0,0,0,0,,,316.0,Service Residence,Freehold,Non Bumi Lot,Medium,Johor,Iskandar Puteri
310000,614.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,2015.0,11.0,488.0,Condominium,Freehold,Non Bumi Lot,High,Johor,Iskandar Puteri
310000,1200.0,3.0,2.0,1.0,12,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Low,Johor,Johor Bahru
400000,1004.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Medium,Johor,Iskandar Puteri
495000,578.0,1.0,1.0,1.0,5,1,1,1,1,1,1,0,2003.0,35.0,1200.0,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
270000,870.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Selayang
135000,657.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Freehold,Bumi Lot,Low,Johor,Pasir Gudang
450000,1376.0,3.0,2.0,1.0,7,1,1,1,0,0,1,0,2008.0,17.0,616.0,Condominium,Leasehold,Non Bumi Lot,Medium,Selangor,Ampang
132000,730.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,High,Johor,Ulu Tiram
315000,1021.0,3.0,2.0,2.0,0,0,1,1,0,0,0,0,,,551.0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Cheras
395000,1015.0,3.0,2.0,1.0,7,1,0,1,1,1,0,0,2006.0,21.0,800.0,Apartment,Leasehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
738238,649.0,1.0,1.0,1.0,5,0,0,0,0,0,0,0,2022.0,56.0,819.0,Service Residence,Leasehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
195000,753.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,,,,Flat,Leasehold,Bumi Lot,Medium,Selangor,Shah Alam
480000,1259.0,3.0,2.0,1.0,7,1,0,1,0,0,1,0,2004.0,8.0,,Condominium,Leasehold,Bumi Lot,Low,Selangor,Shah Alam
330000,872.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,High,Johor,Johor Bahru
310000,1082.0,3.0,3.0,2.0,10,0,0,0,0,0,0,0,2022.0,,552.0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
365000,1091.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,2008.0,14.0,480.0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Ampang
215000,650.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,2014.0,,,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Sungai Ara
175000,650.0,3.0,1.0,1.0,4,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Penang,Ayer Itam
269000,700.0,3.0,2.0,2.0,7,0,0,0,0,0,1,0,,,460.0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Shah Alam
289000,850.0,3.0,2.0,2.0,7,0,0,0,0,0,1,0,2018.0,16.0,730.0,Apartment,Freehold,Bumi Lot,Medium,Selangor,Setia Alam
330000,800.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,1999.0,23.0,433.0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Jelutong
295000,850.0,3.0,2.0,1.0,3,1,0,0,0,0,1,0,2017.0,5.0,400.0,Apartment,Freehold,Non Bumi Lot,High,Selangor,Klang
295000,950.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,1989.0,17.0,592.0,Apartment,Leasehold,Non Bumi Lot,Unknown,Penang,Jelutong
299000,820.0,3.0,2.0,2.0,10,1,0,0,0,0,1,0,2020.0,,723.0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor,Setia Alam
270000,850.0,3.0,2.0,2.0,6,1,0,0,0,1,1,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Klang
259000,1103.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,12.0,,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Balakong
260000,850.0,3.0,2.0,2.0,9,0,1,0,0,0,0,0,2019.0,,635.0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Semenyih
269000,700.0,3.0,2.0,2.0,7,1,0,1,0,0,1,1,,10.0,360.0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Setia Alam
299000,1140.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Semenyih
309000,1033.0,4.0,3.0,2.0,10,1,0,0,0,1,1,0,2014.0,12.0,228.0,Service Residence,Leasehold,Non Bumi Lot,Medium,Selangor,Seri Kembangan
170000,980.0,3.0,2.0,1.0,3,1,0,0,1,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Low,Selangor,Port Klang
269000,1001.0,4.0,2.0,1.0,4,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Semenyih
315000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,2001.0,31.0,360.0,Apartment,Freehold,Non Bumi Lot,Low,Penang,Jelutong
188000,650.0,3.0,2.0,1.0,0,1,0,0,0,0,1,0,2015.0,3.0,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Klang
385000,1140.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,2017.0,14.0,608.0,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Simpang Ampat
275000,863.0,3.0,2.0,1.0,5,1,0,0,0,1,0,0,,,,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Puncak Alam
395000,1170.0,3.0,2.0,2.0,11,1,1,0,0,1,1,0,,15.0,,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor,Shah Alam
260000,850.0,3.0,2.0,1.0,7,1,1,0,0,1,1,0,,,,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
500000,1184.0,4.0,2.0,2.0,11,1,0,0,0,1,1,0,2020.0,32.0,2000.0,Condominium,Leasehold,Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
270000,614.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,2009.0,22.0,900.0,Apartment,Leasehold,Non Bumi Lot,Unknown,Penang,Jelutong
225000,420.0,2.0,2.0,1.0,7,1,1,0,1,1,0,0,,,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Shah Alam
140000,650.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
177000,650.0,3.0,2.0,1.0,4,1,0,0,1,1,1,0,2002.0,11.0,792.0,Apartment,Leasehold,Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
150000,667.0,3.0,2.0,1.0,3,1,0,1,0,1,1,0,,5.0,,Apartment,Freehold,Non Bumi Lot,High,Selangor,Puchong
145000,794.0,3.0,2.0,1.0,0,1,0,1,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,High,Selangor,Rawang
288000,858.0,3.0,2.0,1.0,2,1,1,1,1,0,1,0,,5.0,,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Ampang
280000,764.0,3.0,2.0,1.0,6,1,0,0,1,1,1,0,2006.0,18.0,200.0,Apartment,Leasehold,Bumi Lot,Medium,Selangor,Petaling Jaya
950000,1230.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,2017.0,39.0,202.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Tanjong Tokong
255000,850.0,3.0,2.0,1.0,3,1,1,0,1,1,1,0,,5.0,,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor,Bandar Sunway
235000,883.0,3.0,2.0,1.0,4,1,0,0,0,0,1,0,,5.0,,Apartment,Leasehold,Non Bumi Lot,High,Selangor,Ampang
328000,1200.0,4.0,2.0,1.0,5,0,0,0,0,1,1,1,,13.0,,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor,Seri Kembangan
398000,997.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,1997.0,14.0,528.0,Apartment,Leasehold,Non Bumi Lot,High,Penang,Sungai Dua
170000,645.0,3.0,2.0,1.0,2,0,0,0,1,1,0,1,,,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Petaling Jaya
207100,688.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,,,Service Residence,Freehold,Non Bumi Lot,Medium,Melaka,Klebang
345000,850.0,3.0,2.0,1.0,14,0,0,0,0,0,0,0,2019.0,35.0,1843.0,Service Residence,Freehold,Bumi Lot,Medium,Johor,Johor Bahru
650000,1367.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2019.0,43.0,352.0,Service Residence,Freehold,Non Bumi Lot,High,Selangor,Cheras
180000,624.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,,5.0,,Apartment,Freehold,Non Bumi Lot,High,Penang,Bukit Mertajam
270000,764.0,3.0,2.0,1.0,5,1,0,0,1,1,1,0,2006.0,18.0,200.0,Apartment,Leasehold,Bumi Lot,Low,Selangor,Petaling Jaya
175000,900.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,,,,Apartment,Freehold,Bumi Lot,Low,Melaka,Sungei Petai
249000,1102.0,3.0,2.0,2.0,7,1,0,1,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Klang
250000,900.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2007.0,5.0,,Apartment,Freehold,Non Bumi Lot,High,Selangor,Klang
168000,750.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Medium,Johor,Ulu Tiram
550000,516.0,2.0,1.0,1.0,8,1,1,1,0,1,1,0,,43.0,200.0,Service Residence,Freehold,Non Bumi Lot,Medium,Selangor,Shah Alam
734450,832.0,2.0,2.0,2.0,5,0,0,0,0,0,0,0,2022.0,56.0,819.0,Service Residence,Leasehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
804011,1270.0,2.0,2.0,2.0,5,0,0,0,0,0,0,0,2022.0,56.0,819.0,Service Residence,Leasehold,Bumi Lot,Medium,Sabah,Kota Kinabalu
338000,800.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,,,420.0,Condominium,Freehold,Non Bumi Lot,Medium,Melaka,Cheng
380000,1097.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,,,300.0,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Masai
3600000,3878.0,4.0,4.0,4.0,11,0,0,0,0,0,0,0,2016.0,,210.0,Condominium,Freehold,Non Bumi Lot,Low,Penang,Tanjong Tokong
500000,1050.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Medium,Penang,Bayan Lepas
305000,1288.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,2015.0,21.0,455.0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
250000,1000.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,2006.0,22.0,246.0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
350000,1288.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2016.0,,428.0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor,Kajang
199000,850.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2017.0,20.0,,Apartment,Freehold,Non Bumi Lot,High,Johor,Johor Bahru
88000,680.0,3.0,1.0,1.0,0,1,0,0,0,0,0,0,,,,Apartment,Freehold,Bumi Lot,Medium,Selangor,Pulau Indah (Pulau Lumut)
150000,720.0,3.0,2.0,1.0,3,1,0,0,0,1,0,0,,,,Apartment,Leasehold,Bumi Lot,High,Selangor,Puncak Alam
450000,1267.0,3.0,3.0,1.0,11,1,1,1,1,1,0,0,2010.0,20.0,1317.0,Condominium,Freehold,Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
380000,1200.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,High,Johor,Johor Bahru
300000,748.0,3.0,2.0,1.0,8,1,1,0,1,1,0,1,,,,Condominium,Leasehold,Bumi Lot,Low,Kuala Lumpur,Kuala Lumpur
788000,1334.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,2020.0,,803.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Jelutong
520000,2124.0,3.0,4.0,1.0,10,0,0,0,0,0,0,0,,14.0,319.0,Apartment,Freehold,Non Bumi Lot,Medium,Johor,Skudai
270000,650.0,3.0,1.0,1.0,4,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Jelutong
298000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,1997.0,22.0,1008.0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Jelutong
415286,865.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
285000,750.0,2.0,2.0,1.0,12,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
200000,530.0,2.0,1.0,1.0,2,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,High,Penang,Gelugor
668000,753.0,2.0,1.0,1.0,10,1,1,1,1,0,1,1,2023.0,47.0,685.0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Selangor,Petaling Jaya
255000,850.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,19.0,180.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Bukit Mertajam
998000,1329.0,2.0,2.0,1.0,6,0,0,0,0,0,0,0,2014.0,9.0,631.0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Sabah,Kota Kinabalu
2100000,2266.0,4.0,5.0,1.0,8,0,0,0,0,0,0,0,,28.0,,Condominium,Leasehold,Non Bumi Lot,High,Sabah,Kota Kinabalu
260000,789.0,3.0,1.0,1.0,4,1,1,0,1,1,0,1,,10.0,320.0,Apartment,Leasehold,Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
466000,1007.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2020.0,,912.0,Service Residence,Leasehold,Non Bumi Lot,Medium,Sabah,Kota Kinabalu
489819,1007.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2020.0,,912.0,Condominium,Leasehold,Bumi Lot,Low,Sabah,Kota Kinabalu
478200,904.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2020.0,,912.0,Service Residence,Leasehold,Non Bumi Lot,Low,Sabah,Kota Kinabalu
320000,1120.0,3.0,2.0,1.0,5,1,1,0,1,1,1,0,1997.0,14.0,204.0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur,Kuala Lumpur
180000,700.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,,5.0,260.0,Flat,Leasehold,Bumi Lot,High,Johor,Johor Bahru
1080000,1047.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,2019.0,33.0,1106.0,Condominium,Freehold,Non Bumi Lot,High,Penang,Tanjong Tokong
188000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Paya Terubong
110000,640.0,1.0,1.0,1.0,4,0,0,0,0,0,0,0,,,,Apartment,Freehold,Non Bumi Lot,High,Perak,Lumut
210000,798.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,,,,Apartment,Leasehold,Bumi Lot,Medium,Perak,Seri Iskandar
495000,1281.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,1998.0,15.0,198.0,Townhouse Condo,Freehold,Non Bumi Lot,Low,Putrajaya,Putrajaya
280000,450.0,1.0,1.0,1.0,9,1,1,1,0,1,1,0,2012.0,,196.0,Condominium,Leasehold,Non Bumi Lot,High,Selangor,Shah Alam
700000,1100.0,3.0,2.0,2.0,2,0,0,0,0,0,0,0,,,,Condominium,Freehold,Non Bumi Lot,High,Penang,Bayan Lepas
175000,650.0,3.0,2.0,1.0,4,0,0,0,1,0,1,0,,,,Apartment,Leasehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
695000,1288.0,3.0,3.0,1.0,10,0,0,0,0,0,0,0,2013.0,30.0,808.0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang,Ayer Itam
350000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2012.0,30.0,500.0,Apartment,Freehold,Non Bumi Lot,High,Penang,Ayer Itam
370000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,2012.0,30.0,500.0,Apartment,Freehold,Non Bumi Lot,Unknown,Penang,Ayer Itam
165000,800.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,1997.0,,,Apartment,Leasehold,Bumi Lot,Unknown,Selangor,Puchong
420000,1300.0,3.0,2.0,1.0,10,1,1,1,1,0,1,0,,17.0,400.0,Condominium,Leasehold,Non Bumi Lot,Medium,Selangor,Ampang
368000,925.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,,5.0,,Apartment,Freehold,Non Bumi Lot,Low,Selangor,Puchong
660000,1206.0,3.0,2.0,2.0,12,0,0,0,0,0,0,0,2018.0,28.0,585.0,Apartment,Freehold,Non Bumi Lot,High,Johor,Masai
175000,710.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,,3.0,,Apartment,Leasehold,Non Bumi Lot,Medium,Johor,Johor Bahru
110000,657.0,2.0,2.0,1.0,3,0,0,0,0,0,0,0,,,,Flat,Freehold,Non Bumi Lot,Unknown,Penang,Bukit Mertajam
180000,650.0,3.0,2.0,1.0,3,1,1,1,1,0,1,0,,15.0,,Apartment,Leasehold,Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
298000,1051.0,3.0,2.0,1.0,7,0,0,1,0,1,1,0,,20.0,320.0,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur,Kuala Lumpur
170000,603.0,3.0,1.0,1.0,3,0,0,0,0,0,0,0,,,,Flat,Leasehold,Non Bumi Lot,Medium,Penang,Bukit Mertajam
380000,850.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,2014.0,17.0,403.0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
440000,1101.0,4.0,2.0,1.0,6,1,0,0,1,1,1,0,,17.0,,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
178000,600.0,3.0,2.0,1.0,7,1,1,0,1,1,1,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
290000,764.0,3.0,2.0,1.0,0,1,1,0,0,1,1,0,,,,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur,Kuala Lumpur
