price,property_size_sqft,bedroom,bathroom,parking_lot,facilities_count,has_school,has_mall,has_hospital,has_railway,has_bus_stop,has_park,has_highway,property_type,tenure_type,land_title,floor_range,state
585000,500.0,1.0,1.0,1.0,5,0,0,0,0,0,0,0,Service Residence,Leasehold,Non Bumi Lot,High,Sabah
145000,572.0,2.0,1.0,1.0,1,0,0,0,0,1,0,0,Flat,Leasehold,Bumi Lot,High,Selangor
690000,1196.0,3.0,2.0,2.0,0,1,1,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Medium,Kuala Lumpur
698000,1020.0,3.0,2.0,1.0,13,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
600000,1590.0,4.0,3.0,3.0,4,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
380000,916.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Johor
470000,1050.0,4.0,3.0,2.0,13,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
350000,811.0,3.0,2.0,1.0,5,0,0,1,0,1,0,0,Condominium,Freehold,Non Bumi Lot,Low,Selangor
400000,1616.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Johor
342000,950.0,3.0,2.0,2.0,9,0,0,1,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor
650000,1598.0,3.0,3.0,2.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
368000,620.0,1.0,1.0,1.0,5,1,1,1,1,1,1,0,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
245000,974.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
240000,570.0,2.0,1.0,1.0,2,1,0,1,1,1,0,0,Apartment,Leasehold,Bumi Lot,Medium,Kuala Lumpur
360000,1270.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Condominium,Freehold,Bumi Lot,Medium,Kuala Lumpur
318000,618.0,1.0,1.0,2.0,12,0,0,0,0,0,1,0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
390000,1100.0,3.0,2.0,1.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
445000,1087.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
1399000,1128.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Sabah
229000,1470.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Selangor
390000,891.0,3.0,2.0,1.0,8,1,0,0,0,1,1,0,Condominium,Leasehold,Bumi Lot,High,Kuala Lumpur
225000,820.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,High,Selangor
600000,1200.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
170000,626.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Penang
600000,1100.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
615000,1200.0,3.0,2.0,4.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
369000,950.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
230000,625.0,3.0,1.0,1.0,5,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,High,Penang
387000,1041.0,3.0,2.0,2.0,8,1,1,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Low,Selangor
660000,1100.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
600000,1130.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
280000,700.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Penang
740000,1300.0,3.0,3.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
570000,1200.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Penang
660000,1200.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
150000,670.0,3.0,2.0,1.0,9,1,0,0,0,1,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
280000,810.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
620000,1195.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
1250000,1123.0,1.0,1.0,1.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
800000,1566.0,3.0,2.0,2.0,8,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang
320000,700.0,3.0,2.0,1.0,10,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
495000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Penang
420000,800.0,3.0,2.0,2.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Penang
418000,640.0,1.0,1.0,1.0,13,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Johor
759000,1690.0,3.0,3.0,3.0,10,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
290000,1050.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Selangor
849000,950.0,3.0,2.0,1.0,11,0,0,0,0,0,0,0,Service Residence,Leasehold,Bumi Lot,High,Kuala Lumpur
275000,1300.0,4.0,3.0,1.0,8,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Selangor
365000,732.0,2.0,1.0,1.0,14,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Johor
295000,911.0,3.0,2.0,1.0,10,1,0,1,0,1,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
395000,1080.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Bumi Lot,Unknown,Kuala Lumpur
233000,753.0,3.0,2.0,1.0,2,0,0,0,1,0,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
260000,733.0,2.0,2.0,1.0,8,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
318000,750.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
345000,920.0,3.0,2.0,1.0,7,1,0,0,1,1,1,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
535000,1207.0,4.0,2.0,1.0,6,1,0,0,0,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Low,Kuala Lumpur
250000,778.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Selangor
430000,541.0,1.0,1.0,1.0,8,0,0,0,0,0,0,0,Service Residence,Freehold,Bumi Lot,Medium,Pahang
215000,1055.0,3.0,2.0,1.0,2,1,0,0,0,1,0,0,Apartment,Leasehold,Bumi Lot,High,Selangor
360000,900.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Penang
285000,1005.0,3.0,2.0,1.0,3,1,0,1,1,1,0,0,Condominium,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
418000,1076.0,3.0,2.0,1.0,7,1,0,1,0,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Selangor
175000,570.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Low,Johor
650000,1250.0,4.0,3.0,2.0,9,1,1,0,0,1,1,1,Condominium,Freehold,Bumi Lot,Medium,Kuala Lumpur
280001,646.0,3.0,1.0,1.0,3,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang
565000,925.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang
510000,890.0,3.0,2.0,1.0,7,1,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Selangor
530000,774.0,3.0,2.0,1.0,14,0,0,0,1,0,1,0,Service Residence,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
252000,1069.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
258000,700.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Penang
270000,721.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
338000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
175000,570.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Low,Johor
550000,1188.0,2.0,2.0,2.0,9,1,0,0,0,0,1,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
100000,650.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Flat,Leasehold,Bumi Lot,Medium,Selangor
200000,603.0,3.0,1.0,1.0,2,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor
299000,852.0,3.0,2.0,1.0,10,1,0,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,High,Selangor
400000,765.0,2.0,2.0,2.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
320000,565.0,2.0,2.0,2.0,7,1,1,0,0,1,0,0,Apartment,Freehold,Non Bumi Lot,High,Kuala Lumpur
250000,800.0,3.0,2.0,1.0,9,0,1,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
599999,1019.0,3.0,2.0,1.0,8,1,1,0,0,1,1,1,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
499999,1363.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
238000,833.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor
250000,830.0,3.0,2.0,1.0,9,1,0,1,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
400000,800.0,3.0,2.0,1.0,11,1,0,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
278000,730.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Penang
750000,1036.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
739000,851.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Penang
385000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
420000,800.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Penang
420000,800.0,3.0,2.0,2.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Penang
399000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
175000,624.0,2.0,1.0,1.0,0,1,1,1,1,0,0,0,Flat,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
140000,628.0,3.0,2.0,1.0,4,1,0,0,0,0,1,0,Apartment,Leasehold,Bumi Lot,Medium,Selangor
360000,1049.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Medium,Selangor
420000,1050.0,4.0,2.0,1.0,6,1,1,1,0,0,0,0,Condominium,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
375000,999.0,3.0,2.0,1.0,4,0,0,0,0,0,0,0,Condominium,Leasehold,Bumi Lot,Low,Selangor
529000,1328.0,4.0,2.0,2.0,10,1,1,1,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur
433094,1399.0,4.0,3.0,2.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya
120000,775.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor
485000,1035.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor
350000,1090.0,3.0,2.0,1.0,0,0,0,0,1,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor
250000,815.0,3.0,2.0,1.0,1,1,1,1,1,1,0,1,Apartment,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
510000,856.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
660000,1600.0,4.0,3.0,2.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
330000,700.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
340000,750.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
690000,1353.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Penang
168000,465.0,1.0,1.0,1.0,8,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Selangor
535000,1207.0,4.0,2.0,1.0,6,1,0,0,0,1,1,0,Service Residence,Leasehold,Non Bumi Lot,Low,Kuala Lumpur
250000,1007.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Sabah
1870000,1701.0,4.0,3.0,3.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
823628,1002.0,2.0,2.0,2.0,5,1,1,0,1,1,1,1,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
230000,750.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor
195000,650.0,3.0,2.0,1.0,4,1,0,0,0,1,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
230000,835.0,3.0,2.0,1.0,0,0,0,1,1,1,0,0,Apartment,Leasehold,Bumi Lot,Low,Selangor
2100000,2184.0,4.0,3.0,4.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
920000,1302.0,4.0,3.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
340000,868.0,3.0,2.0,1.0,6,0,0,1,0,0,1,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor
325000,1016.0,3.0,2.0,1.0,3,1,0,1,1,1,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
258000,912.0,4.0,2.0,1.0,4,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Johor
260000,883.0,3.0,2.0,1.0,0,1,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
305000,950.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
405000,1018.0,3.0,2.0,1.0,0,1,0,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
443000,915.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor
660000,1270.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Condominium,Freehold,Bumi Lot,Unknown,Penang
190000,614.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
288888,818.0,2.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Johor
878720,1003.0,3.0,2.0,2.0,5,1,1,0,1,1,1,1,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
576000,1346.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Medium,Sabah
140000,650.0,2.0,1.0,1.0,4,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,High,Sarawak
562880,609.0,1.0,1.0,1.0,5,1,1,0,1,1,1,1,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
674969,826.0,2.0,2.0,1.0,5,1,1,0,1,1,1,1,Service Residence,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
200000,945.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Low,Kuala Lumpur
170000,756.0,3.0,2.0,1.0,0,0,0,0,1,0,0,0,Apartment,Freehold,Bumi Lot,Medium,Selangor
2700000,6000.0,5.0,5.0,3.0,3,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Sabah
199999,768.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
280000,753.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Kuala Lumpur
155000,650.0,3.0,2.0,1.0,2,1,0,0,0,1,1,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
330000,855.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor
279999,861.0,3.0,2.0,1.0,3,0,0,1,1,0,1,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
299999,1600.0,3.0,2.0,1.0,5,0,0,0,0,1,0,0,Condominium,Freehold,Bumi Lot,Unknown,Selangor
275000,833.0,3.0,2.0,1.0,0,1,1,1,1,0,1,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor
350000,927.0,3.0,2.0,1.0,3,1,0,0,1,1,1,0,Condominium,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
215000,600.0,2.0,1.0,2.0,2,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Low,Kuala Lumpur
460000,860.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
450000,860.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
450000,860.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
420000,860.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Unknown,Penang
380000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
380000,700.0,3.0,2.0,1.0,3,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
530000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Penang
740000,1270.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
910000,1313.0,3.0,3.0,3.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
518000,947.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Penang
246000,697.0,2.0,2.0,1.0,1,1,1,0,1,1,1,0,Flat,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
368000,954.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Medium,Johor
210000,750.0,3.0,2.0,1.0,3,1,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Low,Selangor
60000,454.0,1.0,1.0,1.0,3,0,0,0,0,0,0,0,Apartment,Freehold,Bumi Lot,Medium,Negeri Sembilan
2250000,2872.0,4.0,5.0,3.0,6,0,0,0,0,0,0,0,Duplex,Freehold,Malay Reserved,Low,Kuala Lumpur
315000,800.0,3.0,2.0,1.0,2,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor
600000,1244.0,3.0,2.0,2.0,10,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor
550000,1041.0,3.0,2.0,2.0,4,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Penang
550000,1650.0,4.0,2.0,2.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
780000,1036.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
165000,550.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Medium,Penang
543000,1050.0,3.0,2.0,2.0,6,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
1250000,1788.0,4.0,3.0,2.0,11,1,1,0,0,1,1,1,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
729000,1590.0,4.0,2.0,2.0,13,1,0,0,0,1,1,0,Condominium,Freehold,Non Bumi Lot,High,Kuala Lumpur
193000,450.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor
470000,1240.0,2.0,2.0,2.0,10,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Kuala Lumpur
445000,940.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Service Residence,Freehold,Bumi Lot,Unknown,Kuala Lumpur
388000,982.0,3.0,2.0,1.0,5,1,0,0,1,0,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
250000,870.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Apartment,Leasehold,Bumi Lot,Unknown,Selangor
120000,560.0,2.0,1.0,1.0,0,1,1,0,1,1,1,0,Flat,Freehold,Non Bumi Lot,High,Selangor
410000,1040.0,3.0,2.0,1.0,7,1,1,0,1,0,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
109000,650.0,3.0,2.0,1.0,3,0,0,0,0,0,1,0,Flat,Leasehold,Bumi Lot,Medium,Selangor
490000,975.0,2.0,2.0,1.0,13,1,0,0,0,1,1,0,Condominium,Freehold,Non Bumi Lot,Medium,Kuala Lumpur
595000,1520.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Sarawak
120000,542.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Selangor
188000,450.0,3.0,2.0,2.0,11,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Selangor
218000,818.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Johor
425000,1417.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
155000,850.0,3.0,2.0,1.0,5,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,High,Johor
270000,1023.0,3.0,2.0,1.0,9,0,1,1,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Selangor
310000,1050.0,3.0,2.0,1.0,9,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Melaka
330000,618.0,1.0,1.0,1.0,9,0,0,0,0,0,1,0,Service Residence,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
240000,650.0,2.0,1.0,1.0,2,0,0,0,0,0,0,0,Flat,Leasehold,Non Bumi Lot,Medium,Kuala Lumpur
225000,850.0,3.0,2.0,1.0,3,1,0,1,0,0,1,0,Apartment,Leasehold,Non Bumi Lot,Low,Selangor
410000,1262.0,4.0,2.0,2.0,6,0,0,0,0,0,0,1,Apartment,Freehold,Non Bumi Lot,Medium,Selangor
420000,893.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Selangor
470000,890.0,3.0,3.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya
360000,1130.0,3.0,2.0,2.0,13,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Perak
620000,1130.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Service Residence,Freehold,Non Bumi Lot,Unknown,Sarawak
120000,650.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Flat,Freehold,Non Bumi Lot,Low,Penang
250000,926.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor
590000,1200.0,3.0,2.0,2.0,14,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Medium,Putrajaya
130000,650.0,3.0,2.0,1.0,4,0,0,0,0,0,1,0,Apartment,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
489999,1365.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Service Residence,Leasehold,Bumi Lot,Unknown,Selangor
400000,1100.0,3.0,2.0,1.0,7,1,0,0,0,1,1,0,Condominium,Leasehold,Non Bumi Lot,Unknown,Kuala Lumpur
300000,900.0,3.0,2.0,1.0,5,1,0,0,0,0,0,0,Apartment,Leasehold,Non Bumi Lot,Unknown,Selangor
200000,840.0,3.0,3.0,1.0,2,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Unknown,Selangor
400000,1299.0,3.0,2.0,1.0,5,1,1,0,1,1,1,0,Condominium,Freehold,Non Bumi Lot,Unknown,Kuala Lumpur
190000,700.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,Flat,Leasehold,Bumi Lot,Unknown,Kuala Lumpur
380000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Medium,Penang
800000,1175.0,3.0,2.0,2.0,5,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
840000,1338.0,3.0,2.0,2.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,High,Penang
520000,1000.0,3.0,2.0,2.0,9,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Penang
388000,700.0,3.0,2.0,1.0,7,0,0,0,0,0,0,0,Condominium,Freehold,Non Bumi Lot,Low,Penang
393000,700.0,3.0,2.0,1.0,8,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,High,Penang
313000,650.0,3.0,2.0,1.0,6,0,0,0,0,0,0,0,Apartment,Freehold,Non Bumi Lot,Low,Penang
220000,855.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,Condominium,Leasehold,Non Bumi Lot,High,Kuala Lumpur
105000,671.0,3.0,2.0,2.0,0,1,0,0,0,1,0,0,Apartment,Leasehold,Non Bumi Lot,Medium,Selangor
