Model,Trim_Level,Removal_Percent,listing_id,scenario_b_fold,actual_price_RM,predicted_price_RM
Gradient Boosting,5%,5.0,103690877,5,315000.0,309624.7269997929
Gradient Boosting,5%,5.0,103223072,2,168000.0,206404.26343511904
Gradient Boosting,5%,5.0,103470201,3,358000.0,342238.3238814299
Gradient Boosting,5%,5.0,103796653,5,850000.0,628880.0882209109
Gradient Boosting,5%,5.0,100309020,2,340000.0,372729.2044064568
Gradient Boosting,5%,5.0,102434884,4,530000.0,653949.1245534279
Gradient Boosting,5%,5.0,103727257,1,188000.0,154521.18768073982
Gradient Boosting,5%,5.0,103796542,3,229000.0,252927.6146664353
Gradient Boosting,5%,5.0,103796565,4,245000.0,219449.6179846793
Gradient Boosting,5%,5.0,103389817,1,250000.0,172090.76979303898
Gradient Boosting,5%,5.0,103260845,2,200000.0,289890.33512183186
Gradient Boosting,5%,5.0,103767080,1,360000.0,356034.69353279227
Gradient Boosting,5%,5.0,103764720,5,335000.0,341366.15852568
Gradient Boosting,5%,5.0,102267563,3,290000.0,284547.2326031932
Gradient Boosting,5%,5.0,103796418,3,860000.0,590361.282100251
Gradient Boosting,5%,5.0,102841105,2,180000.0,212109.171761825
Gradient Boosting,5%,5.0,102989220,4,145000.0,128393.97592999114
Gradient Boosting,5%,5.0,102097200,5,160000.0,174004.37586198875
Gradient Boosting,5%,5.0,100692333,1,150000.0,61863.456937623254
Gradient Boosting,5%,5.0,102272734,3,310000.0,326842.964316019
Gradient Boosting,5%,5.0,100184788,4,168000.0,155515.3015136091
Gradient Boosting,5%,5.0,103796402,5,150000.0,148015.94206822471
Gradient Boosting,5%,5.0,103796444,5,245000.0,254086.27290579307
Gradient Boosting,5%,5.0,103685134,5,458000.0,493860.3509775361
Gradient Boosting,5%,5.0,103705936,4,480000.0,409281.917864596
Gradient Boosting,5%,5.0,101536156,3,295000.0,303328.48094505817
Gradient Boosting,5%,5.0,103796353,1,195000.0,202897.3569907838
Gradient Boosting,5%,5.0,103796349,4,450000.0,503070.47959405323
Gradient Boosting,5%,5.0,103127725,1,135000.0,177254.48210620083
Gradient Boosting,5%,5.0,103025400,4,185000.0,134821.52183374987
Gradient Boosting,5%,5.0,102198088,4,320000.0,264126.9325066147
Gradient Boosting,5%,5.0,101325789,1,138000.0,134929.21220709168
Gradient Boosting,5%,5.0,103643157,4,178000.0,227047.4690981475
Gradient Boosting,5%,5.0,103796395,5,185000.0,196642.15302552262
Gradient Boosting,5%,5.0,102808479,5,298000.0,325579.03619801934
Gradient Boosting,5%,5.0,102510692,4,270000.0,273930.71439819154
Gradient Boosting,5%,5.0,100499344,2,230000.0,289052.27313150326
Gradient Boosting,5%,5.0,102614705,1,165000.0,177254.48210620083
Gradient Boosting,5%,5.0,103050834,2,240000.0,232069.2900625521
Gradient Boosting,5%,5.0,103570806,4,210000.0,254591.90208422748
Gradient Boosting,5%,5.0,103520779,2,250000.0,260100.84085493992
Gradient Boosting,5%,5.0,99968757,2,85000.0,117872.58765030991
Gradient Boosting,5%,5.0,103014181,4,560000.0,474222.5144935697
Gradient Boosting,5%,5.0,100249876,1,250000.0,221875.76619687703
Gradient Boosting,5%,5.0,98560819,1,188000.0,198252.1454328955
Gradient Boosting,5%,5.0,97025172,5,275000.0,274908.88414257177
Gradient Boosting,5%,5.0,103796223,5,360000.0,352175.43269813457
Gradient Boosting,5%,5.0,103796197,2,350000.0,284325.0415576999
Gradient Boosting,5%,5.0,103536109,4,179000.0,138184.36513142724
Gradient Boosting,5%,5.0,103796315,1,432000.0,508871.49370046414
Gradient Boosting,5%,5.0,102874865,2,780000.0,434735.17558202747
Gradient Boosting,5%,5.0,103105437,1,460000.0,422127.40552623733
Gradient Boosting,5%,5.0,103796311,1,520000.0,650815.4185087262
Gradient Boosting,5%,5.0,103796162,3,456000.0,494524.2925558952
Gradient Boosting,5%,5.0,103796304,3,500000.0,392406.50280905864
Gradient Boosting,5%,5.0,103796303,1,155000.0,172567.8929054948
Gradient Boosting,5%,5.0,103438937,2,260000.0,281744.4549379603
Gradient Boosting,5%,5.0,103796293,5,750000.0,589972.119596629
Gradient Boosting,5%,5.0,103001429,2,270000.0,380957.6426635218
Gradient Boosting,5%,5.0,103605382,4,360000.0,264055.86392609193
Gradient Boosting,5%,5.0,100543136,4,580000.0,433386.3968134596
Gradient Boosting,5%,5.0,103796024,2,308000.0,275140.22141820274
Gradient Boosting,5%,5.0,103796139,4,340000.0,334439.9257887282
Gradient Boosting,5%,5.0,103796014,2,350000.0,270144.5469114401
Gradient Boosting,5%,5.0,103686605,5,415000.0,384368.1928222936
Gradient Boosting,5%,5.0,103750149,3,210000.0,259049.13765913146
Gradient Boosting,5%,5.0,102482545,1,360000.0,422012.5916715006
Gradient Boosting,5%,5.0,103796092,3,238000.0,172812.5349912811
Gradient Boosting,5%,5.0,94760102,3,165000.0,206256.30454035877
Gradient Boosting,5%,5.0,100727490,4,235000.0,253137.60927898684
Gradient Boosting,5%,5.0,101981935,2,140000.0,136003.83433107793
Gradient Boosting,5%,5.0,102091178,1,140000.0,147423.30504664182
Gradient Boosting,5%,5.0,99704979,4,450000.0,477637.8508963465
Gradient Boosting,5%,5.0,102654288,4,460000.0,512066.83063829894
Gradient Boosting,5%,5.0,103795950,4,430000.0,423839.66322761535
Gradient Boosting,5%,5.0,103308799,5,410000.0,417969.1201965316
Gradient Boosting,5%,5.0,103795930,4,245000.0,268119.770213875
Gradient Boosting,5%,5.0,103245620,3,380000.0,349444.9612936657
Gradient Boosting,5%,5.0,101972175,4,400000.0,272250.9628061406
Gradient Boosting,5%,5.0,102907672,2,600000.0,631515.4692350152
Gradient Boosting,5%,5.0,103442297,4,260000.0,302081.1744108282
Gradient Boosting,5%,5.0,103795891,2,480000.0,474181.0639125614
Gradient Boosting,5%,5.0,101629550,4,230000.0,261884.06154410302
Gradient Boosting,5%,5.0,103339072,4,290000.0,480631.93021710846
Gradient Boosting,5%,5.0,103795815,1,500000.0,487443.36313778645
Gradient Boosting,5%,5.0,103795802,5,229000.0,239927.47591431567
Gradient Boosting,5%,5.0,103698354,3,310000.0,454087.38084568107
Gradient Boosting,5%,5.0,95706905,3,670000.0,542573.0304995887
Gradient Boosting,5%,5.0,103795799,2,200000.0,191696.13203581513
Gradient Boosting,5%,5.0,98860442,4,480000.0,430083.34620952455
Gradient Boosting,5%,5.0,103252600,4,320000.0,336654.974291165
Gradient Boosting,5%,5.0,103795699,4,320000.0,279428.69018899155
Gradient Boosting,5%,5.0,103795697,1,658000.0,484209.97052723385
Gradient Boosting,5%,5.0,103449900,3,250000.0,260144.0584099337
Gradient Boosting,5%,5.0,103359755,4,370000.0,352722.6324145707
Gradient Boosting,5%,5.0,103795669,3,490000.0,477750.39620944095
Gradient Boosting,5%,5.0,103456523,5,260000.0,243234.52913033613
Gradient Boosting,5%,5.0,100414970,1,229999.0,250037.29465333477
Gradient Boosting,5%,5.0,103795631,2,182000.0,135849.1425241374
Gradient Boosting,5%,5.0,102424719,2,630000.0,679348.1972599855
Gradient Boosting,5%,5.0,102424761,5,390000.0,408310.9275517326
Gradient Boosting,5%,5.0,103601526,1,230000.0,253407.5963216675
Gradient Boosting,5%,5.0,103501945,3,220000.0,215360.77928772604
Gradient Boosting,5%,5.0,103795578,2,290000.0,324256.6292061342
Gradient Boosting,5%,5.0,103795519,2,398000.0,426091.0995387802
Gradient Boosting,5%,5.0,103795515,3,499000.0,399581.8036520687
Gradient Boosting,5%,5.0,103795393,2,155000.0,164921.52555767758
Gradient Boosting,5%,5.0,102083191,3,270000.0,258276.48433387704
Gradient Boosting,5%,5.0,102860545,3,480000.0,236106.8989293941
Gradient Boosting,5%,5.0,103795460,4,200000.0,167479.45894848823
Gradient Boosting,5%,5.0,103795436,3,498000.0,379269.3450925694
Gradient Boosting,5%,5.0,103795360,4,308000.0,344182.63220386166
Gradient Boosting,5%,5.0,103795356,4,308000.0,297097.77847600554
Gradient Boosting,5%,5.0,102530014,5,180000.0,215138.19109881387
Gradient Boosting,5%,5.0,103795432,5,200000.0,339753.6832167399
Gradient Boosting,5%,5.0,103795413,1,175000.0,143736.64420115098
Gradient Boosting,5%,5.0,103729182,3,125000.0,190734.93046748405
Gradient Boosting,5%,5.0,101705724,3,228000.0,440949.44453899184
Gradient Boosting,5%,5.0,103795227,1,530000.0,516583.7070093107
Gradient Boosting,5%,5.0,103795288,4,308000.0,344182.63220386166
Gradient Boosting,5%,5.0,103567545,4,290000.0,304574.9254723659
Gradient Boosting,5%,5.0,103795203,4,238000.0,264921.7208129745
Gradient Boosting,5%,5.0,103795185,1,490000.0,301641.070257627
Gradient Boosting,5%,5.0,103795266,1,788000.0,633923.9424294943
Gradient Boosting,5%,5.0,103350530,1,210000.0,234821.70791939434
Gradient Boosting,5%,5.0,103187946,5,560000.0,523826.89869174996
Gradient Boosting,5%,5.0,103089105,3,670000.0,740370.0530272145
Gradient Boosting,5%,5.0,101517371,1,380000.0,382506.0012533413
Gradient Boosting,5%,5.0,103795120,1,530000.0,526542.647426503
Gradient Boosting,5%,5.0,103795110,3,130000.0,175767.42755146069
Gradient Boosting,5%,5.0,103795107,1,360000.0,334922.30169104174
Gradient Boosting,5%,5.0,103795176,4,738000.0,787006.3034124988
Gradient Boosting,5%,5.0,103795096,4,330000.0,276142.31476104807
Gradient Boosting,5%,5.0,101672290,3,160000.0,129517.9267022631
Gradient Boosting,5%,5.0,101670291,5,180000.0,239051.08026247373
Gradient Boosting,5%,5.0,102882471,2,525000.0,459930.8014020639
Gradient Boosting,5%,5.0,103795148,5,206000.0,205344.78388465205
Gradient Boosting,5%,5.0,103795146,1,98000.0,179317.65806591007
Gradient Boosting,5%,5.0,103511282,3,350000.0,340001.1745076983
Gradient Boosting,5%,5.0,102621739,1,270000.0,287158.60374244605
Gradient Boosting,5%,5.0,103794979,3,420000.0,387366.45335718174
Gradient Boosting,5%,5.0,103794972,2,200000.0,241495.018514758
Gradient Boosting,5%,5.0,103794936,5,178000.0,252009.01589507275
Gradient Boosting,5%,5.0,103794908,3,360000.0,387646.33643096953
Gradient Boosting,5%,5.0,102916819,5,299000.0,385445.64218365075
Gradient Boosting,5%,5.0,102916783,1,495000.0,330369.5851817733
Gradient Boosting,5%,5.0,103795068,3,215000.0,227553.30269721488
Gradient Boosting,5%,5.0,97151327,1,270000.0,274902.4905576327
Gradient Boosting,5%,5.0,103538515,3,700000.0,699306.1968322536
Gradient Boosting,5%,5.0,103794883,5,246000.0,301605.77891994483
Gradient Boosting,5%,5.0,103794878,5,75000.0,173230.14747810125
Gradient Boosting,5%,5.0,102905110,5,97000.0,106186.26432965456
Gradient Boosting,5%,5.0,102905091,4,115000.0,123043.79767010515
Gradient Boosting,5%,5.0,102889785,5,500000.0,567090.2214312275
Gradient Boosting,5%,5.0,102889632,1,69000.0,113880.63587188564
Gradient Boosting,5%,5.0,102889068,2,63000.0,119522.60783422884
Gradient Boosting,5%,5.0,102889006,2,65000.0,123406.51036562686
Gradient Boosting,5%,5.0,103795029,2,285000.0,233538.0848752137
Gradient Boosting,5%,5.0,103795016,5,260000.0,227839.68372845894
Gradient Boosting,5%,5.0,103795013,3,220000.0,196209.35344726813
Gradient Boosting,5%,5.0,101837463,1,300000.0,302739.23722461524
Gradient Boosting,5%,5.0,103040014,3,420000.0,458888.5842214003
Gradient Boosting,5%,5.0,102843087,3,310000.0,371092.2943000111
Gradient Boosting,5%,5.0,103794729,4,450000.0,429584.7390015878
Gradient Boosting,5%,5.0,103794705,5,515000.0,531927.3713554832
Gradient Boosting,5%,5.0,103794834,2,600000.0,431392.3714761854
Gradient Boosting,5%,5.0,103794832,1,379888.0,345664.97153267206
Gradient Boosting,5%,5.0,103794818,5,300000.0,194553.56827925032
Gradient Boosting,5%,5.0,92387411,3,740000.0,766263.5951956069
Gradient Boosting,5%,5.0,103794803,1,850000.0,473565.25878102495
Gradient Boosting,5%,5.0,103794786,4,129000.0,78809.06847748
Gradient Boosting,5%,5.0,102297326,3,530000.0,508683.63685433305
Gradient Boosting,5%,5.0,103740282,5,305000.0,303345.5228927313
Gradient Boosting,5%,5.0,103599839,3,288000.0,276066.4178779138
Gradient Boosting,5%,5.0,103794505,4,170000.0,144214.69956566318
Gradient Boosting,5%,5.0,103794501,4,280000.0,264428.53148531745
Gradient Boosting,5%,5.0,103794477,4,480000.0,480635.66499996645
Gradient Boosting,5%,5.0,103794465,2,298000.0,428568.48242300336
Gradient Boosting,5%,5.0,103794442,1,300000.0,310024.62615401106
Gradient Boosting,5%,5.0,101448663,2,738000.0,614805.3796180062
Gradient Boosting,5%,5.0,103794493,2,155000.0,161138.57523608563
Gradient Boosting,5%,5.0,103794636,2,230000.0,193251.09131824542
Gradient Boosting,5%,5.0,103794620,5,410000.0,230459.417800783
Gradient Boosting,5%,5.0,103794616,4,380000.0,377220.8569742163
Gradient Boosting,5%,5.0,101970117,2,390000.0,360016.16836592526
Gradient Boosting,5%,5.0,103794402,2,300000.0,240030.70688638464
Gradient Boosting,5%,5.0,103794426,4,550000.0,498115.5291652761
Gradient Boosting,5%,5.0,96105459,3,170000.0,171974.40997085004
Gradient Boosting,5%,5.0,103401180,3,265000.0,223092.36074422186
Gradient Boosting,5%,5.0,103719422,3,199000.0,224323.89296279123
Gradient Boosting,5%,5.0,103420274,2,240000.0,321014.06139999395
Gradient Boosting,5%,5.0,103653183,5,150000.0,146665.3299432512
Gradient Boosting,5%,5.0,103653397,5,350000.0,363878.4880526974
Gradient Boosting,5%,5.0,103653399,1,380000.0,344016.7993349279
Gradient Boosting,5%,5.0,103653413,4,368000.0,355597.41180425213
Gradient Boosting,5%,5.0,103794219,4,128000.0,169136.68004195864
Gradient Boosting,5%,5.0,102762016,3,450000.0,458219.22112828295
Gradient Boosting,5%,5.0,103727115,2,568000.0,516237.18645013665
Gradient Boosting,5%,5.0,103031827,5,578000.0,612951.2245176296
Gradient Boosting,5%,5.0,103794347,5,330000.0,393053.44105390576
Gradient Boosting,5%,5.0,97835915,4,388000.0,283782.3284090224
Gradient Boosting,5%,5.0,97833112,5,300000.0,302834.03848920594
Gradient Boosting,5%,5.0,103794328,3,490000.0,417548.3368424439
Gradient Boosting,5%,5.0,97831618,5,590000.0,411628.16252774146
Gradient Boosting,5%,5.0,101833545,2,288888.0,282544.48505023547
Gradient Boosting,5%,5.0,102820417,1,580000.0,583099.3638037711
Gradient Boosting,5%,5.0,100498095,3,380000.0,332936.4237503095
Gradient Boosting,5%,5.0,102820433,3,390000.0,319109.6752001223
Gradient Boosting,5%,5.0,102820395,3,680000.0,639263.0742457034
Gradient Boosting,5%,5.0,102820397,4,270000.0,302711.1632013311
Gradient Boosting,5%,5.0,103464980,5,350000.0,345414.7183705765
Gradient Boosting,5%,5.0,102827644,2,288888.0,302615.84884950746
Gradient Boosting,5%,5.0,103653187,1,395000.0,390733.9631995896
Gradient Boosting,5%,5.0,101624781,4,235000.0,222321.09986517983
Gradient Boosting,5%,5.0,102850319,4,130000.0,157931.02734005186
Gradient Boosting,5%,5.0,102507531,4,300000.0,279392.6273388637
Gradient Boosting,5%,5.0,103188233,3,580000.0,544655.9937165222
Gradient Boosting,5%,5.0,102883481,3,328000.0,577610.4876012156
Gradient Boosting,5%,5.0,103073088,5,628000.0,554685.7310477645
Gradient Boosting,5%,5.0,103204071,4,450000.0,449467.17348178366
Gradient Boosting,5%,5.0,103793977,5,380000.0,295319.9032495777
Gradient Boosting,5%,5.0,102059971,2,280000.0,275045.2129154196
Gradient Boosting,5%,5.0,101823513,1,270000.0,245455.5802191665
Gradient Boosting,5%,5.0,103794049,3,88000.0,138004.86717199144
Gradient Boosting,5%,5.0,103793928,1,145000.0,221964.33677043495
Gradient Boosting,5%,5.0,103793924,2,338000.0,402813.67806917184
Gradient Boosting,5%,5.0,98072812,3,890000.0,687048.8869933782
Gradient Boosting,5%,5.0,103793938,5,280000.0,221119.52111762893
Gradient Boosting,5%,5.0,103793936,5,690000.0,710215.6775062352
Gradient Boosting,5%,5.0,102820446,4,899000.0,950329.4493519183
Gradient Boosting,5%,5.0,102820176,2,800000.0,737411.2757069926
Gradient Boosting,5%,5.0,102820169,2,420000.0,429943.4715177713
Gradient Boosting,5%,5.0,102820476,1,430000.0,420082.97494284716
Gradient Boosting,5%,5.0,102820448,3,428000.0,422757.9833598483
Gradient Boosting,5%,5.0,100511965,4,350000.0,447039.3693328606
Gradient Boosting,5%,5.0,103432147,2,299000.0,274834.67228384205
Gradient Boosting,5%,5.0,103794018,4,590000.0,425006.4722933088
Gradient Boosting,5%,5.0,103066708,4,580000.0,523408.385277566
Gradient Boosting,5%,5.0,103081545,5,650000.0,556900.2974822223
Gradient Boosting,5%,5.0,103200597,4,60000.0,126646.65989703429
Gradient Boosting,5%,5.0,101624824,4,399000.0,432337.27485601103
Gradient Boosting,5%,5.0,101624705,1,428000.0,407234.97580144246
Gradient Boosting,5%,5.0,103448748,1,310000.0,315156.55154601566
Gradient Boosting,5%,5.0,103793700,2,530000.0,528706.160080106
Gradient Boosting,5%,5.0,103793763,4,213000.0,281000.6670339508
Gradient Boosting,5%,5.0,103793762,3,680000.0,632432.1886653994
Gradient Boosting,5%,5.0,103793742,4,285000.0,264843.64178335713
Gradient Boosting,5%,5.0,101673194,2,620000.0,591146.0875990354
Gradient Boosting,5%,5.0,102464025,2,580000.0,577743.6359627158
Gradient Boosting,5%,5.0,103356717,2,578000.0,577743.6359627158
Gradient Boosting,5%,5.0,102464037,5,590000.0,581713.2350722678
Gradient Boosting,5%,5.0,103282764,1,740000.0,830277.4408418356
Gradient Boosting,5%,5.0,101960777,1,270000.0,329302.7133114191
Gradient Boosting,5%,5.0,102880636,2,330000.0,355271.31859510246
Gradient Boosting,5%,5.0,102882132,2,498000.0,495727.8469401029
Gradient Boosting,5%,5.0,102892430,2,325000.0,329127.26528344373
Gradient Boosting,5%,5.0,103551285,4,590000.0,613174.1236870633
Gradient Boosting,5%,5.0,102894373,2,270000.0,262627.1664871215
Gradient Boosting,5%,5.0,102882136,1,590000.0,572241.3092536088
Gradient Boosting,5%,5.0,102894376,3,320000.0,271930.9139585406
Gradient Boosting,5%,5.0,102882138,5,630000.0,656944.8253566576
Gradient Boosting,5%,5.0,102881313,5,350000.0,351009.94797074783
Gradient Boosting,5%,5.0,101960423,5,198000.0,254161.41606800864
Gradient Boosting,5%,5.0,102820450,4,598000.0,650437.8601783494
Gradient Boosting,5%,5.0,102820649,5,570000.0,538592.9055038497
Gradient Boosting,5%,5.0,103793824,1,450000.0,437292.53175080835
Gradient Boosting,5%,5.0,102159640,4,380000.0,354545.4809152672
Gradient Boosting,5%,5.0,102468626,2,270000.0,259356.38870940628
Gradient Boosting,5%,5.0,103624230,1,335000.0,304037.84985534014
Gradient Boosting,5%,5.0,102893089,1,300000.0,346634.84257356345
Gradient Boosting,5%,5.0,102199142,1,79000.0,94444.72317918883
Gradient Boosting,5%,5.0,101499810,1,555000.0,517620.20271548716
Gradient Boosting,5%,5.0,103714789,4,498000.0,522401.2195465875
Gradient Boosting,5%,5.0,103356674,2,598000.0,633072.990739785
Gradient Boosting,5%,5.0,103301164,5,530000.0,541718.511736139
Gradient Boosting,5%,5.0,103390061,3,368000.0,361428.75490539696
Gradient Boosting,5%,5.0,101624732,1,368000.0,384281.9274212945
Gradient Boosting,5%,5.0,102889904,3,408000.0,336881.69491677964
Gradient Boosting,5%,5.0,103793643,5,378000.0,358497.5419157733
Gradient Boosting,5%,5.0,103793473,3,370000.0,463026.5966108029
Gradient Boosting,5%,5.0,103793506,1,295000.0,294558.5694458538
Gradient Boosting,5%,5.0,103793496,3,200000.0,221848.8190951462
Gradient Boosting,5%,5.0,102904007,5,198000.0,254161.41606800864
Gradient Boosting,5%,5.0,102889893,5,580000.0,510164.12704533956
Gradient Boosting,5%,5.0,103489956,2,710000.0,515222.75066760014
Gradient Boosting,5%,5.0,103435132,3,598000.0,641345.5859558554
Gradient Boosting,5%,5.0,102741031,5,340000.0,284782.97824529035
Gradient Boosting,5%,5.0,102889874,1,490000.0,510298.2273051587
Gradient Boosting,5%,5.0,101763640,3,350000.0,344243.25315661746
Gradient Boosting,5%,5.0,102718298,5,360000.0,373204.0214687621
Gradient Boosting,5%,5.0,102717845,4,330000.0,342051.5410902047
Gradient Boosting,5%,5.0,103793587,3,250000.0,210533.76990969374
Gradient Boosting,5%,5.0,101989957,5,380000.0,499366.4472065952
Gradient Boosting,5%,5.0,103793534,1,520000.0,527192.8464865449
Gradient Boosting,5%,5.0,103793455,5,400000.0,461245.0408284806
Gradient Boosting,5%,5.0,102906295,5,350000.0,298412.85617631546
Gradient Boosting,5%,5.0,103793234,5,400000.0,403402.37328215485
Gradient Boosting,5%,5.0,103793184,1,535000.0,518285.3936880197
Gradient Boosting,5%,5.0,102906287,1,340000.0,340220.6524938433
Gradient Boosting,5%,5.0,102400730,5,390000.0,393211.1201829325
Gradient Boosting,5%,5.0,103793204,2,160000.0,266265.7188630332
Gradient Boosting,5%,5.0,103793389,5,330000.0,615462.6647791109
Gradient Boosting,5%,5.0,103793385,5,290000.0,356851.76325169887
Gradient Boosting,5%,5.0,103573434,2,268000.0,318446.54109931213
Gradient Boosting,5%,5.0,103793364,3,240000.0,250313.68847001562
Gradient Boosting,5%,5.0,103793360,4,690000.0,711656.6137379649
Gradient Boosting,5%,5.0,102501000,4,355000.0,368915.9797069026
Gradient Boosting,5%,5.0,103485603,3,385000.0,397019.9585609609
Gradient Boosting,5%,5.0,102593827,2,380000.0,374895.3688257162
Gradient Boosting,5%,5.0,102500912,1,380000.0,385833.9074491117
Gradient Boosting,5%,5.0,101881452,4,299000.0,478672.74375498097
Gradient Boosting,5%,5.0,103793112,1,460000.0,468511.08601148025
Gradient Boosting,5%,5.0,103793109,3,400000.0,408089.31584494794
Gradient Boosting,5%,5.0,102887335,4,380000.0,322377.8050676
Gradient Boosting,5%,5.0,102878384,1,299000.0,261190.43093512108
Gradient Boosting,5%,5.0,103793327,2,330000.0,367097.5181194956
Gradient Boosting,5%,5.0,100582129,1,265000.0,287344.4768598146
Gradient Boosting,5%,5.0,103793317,4,483000.0,462527.1952946402
Gradient Boosting,5%,5.0,103793316,3,245000.0,209977.48724025785
Gradient Boosting,5%,5.0,103793311,4,448000.0,482422.58954490453
Gradient Boosting,5%,5.0,100481760,3,300000.0,246704.5621230689
Gradient Boosting,5%,5.0,102886577,1,85000.0,170212.77153358926
Gradient Boosting,5%,5.0,103793285,2,290000.0,286336.54811206326
Gradient Boosting,5%,5.0,103793281,1,460000.0,411464.0939777388
Gradient Boosting,5%,5.0,103626074,1,99000.0,116437.7188661476
Gradient Boosting,5%,5.0,102878299,3,299000.0,443972.61664166936
Gradient Boosting,5%,5.0,103652137,5,138000.0,188473.81546422202
Gradient Boosting,5%,5.0,102776037,3,180000.0,187053.03497371086
Gradient Boosting,5%,5.0,101890860,1,299000.0,434467.2537484372
Gradient Boosting,5%,5.0,97543894,5,245000.0,270914.8061656642
Gradient Boosting,5%,5.0,103752445,4,385000.0,433180.99833523924
Gradient Boosting,5%,5.0,96426992,1,635000.0,557417.7002231911
Gradient Boosting,5%,5.0,103452020,4,530000.0,552980.2364259476
Gradient Boosting,5%,5.0,103452025,5,600000.0,637490.4983607929
Gradient Boosting,5%,5.0,103452017,1,495000.0,479815.4889551328
Gradient Boosting,5%,5.0,103452015,3,450000.0,470121.0710990817
Gradient Boosting,5%,5.0,98227923,2,450000.0,415916.5767567602
Gradient Boosting,5%,5.0,102903842,5,778000.0,496708.615660709
Gradient Boosting,5%,5.0,102916673,4,820000.0,665919.4155899563
Gradient Boosting,5%,5.0,101880348,3,299000.0,385705.5053013452
Gradient Boosting,5%,5.0,103793098,5,468000.0,429094.64647053304
Gradient Boosting,5%,5.0,103792881,1,650000.0,504477.0934800144
Gradient Boosting,5%,5.0,103462548,3,410000.0,396929.8643204932
Gradient Boosting,5%,5.0,103551709,5,340000.0,369097.7546185154
Gradient Boosting,5%,5.0,103793061,5,350000.0,708226.7128270137
Gradient Boosting,5%,5.0,102020919,1,120000.0,115272.10143366444
Gradient Boosting,5%,5.0,103485601,1,380000.0,398204.59964735544
Gradient Boosting,5%,5.0,103793045,2,450000.0,376924.2092540908
Gradient Boosting,5%,5.0,103248462,3,240000.0,261420.56652591084
Gradient Boosting,5%,5.0,103766881,1,250000.0,264570.1310294588
Gradient Boosting,5%,5.0,100264116,3,785000.0,650103.712966598
Gradient Boosting,5%,5.0,103792792,4,340000.0,453825.79901780596
Gradient Boosting,5%,5.0,103792790,3,678000.0,520638.6878304623
Gradient Boosting,5%,5.0,103792754,4,135000.0,215438.90407046644
Gradient Boosting,5%,5.0,102473857,3,168000.0,153265.42888028352
Gradient Boosting,5%,5.0,103793005,3,490000.0,463204.5123949642
Gradient Boosting,5%,5.0,102234050,3,400000.0,449833.94427782734
Gradient Boosting,5%,5.0,103792979,2,620000.0,449351.7761609163
Gradient Boosting,5%,5.0,103792969,3,150000.0,147202.6950825199
Gradient Boosting,5%,5.0,103792968,5,155000.0,163222.66931451208
Gradient Boosting,5%,5.0,103792946,5,355000.0,218643.39199811278
Gradient Boosting,5%,5.0,103720640,1,298000.0,328499.7425693181
Gradient Boosting,5%,5.0,101890669,4,620000.0,592076.9349778487
Gradient Boosting,5%,5.0,103792865,2,308000.0,276727.8707882848
Gradient Boosting,5%,5.0,94945757,4,349999.0,318508.34533996636
Gradient Boosting,5%,5.0,102800814,1,212000.0,243813.61457054332
Gradient Boosting,5%,5.0,87127308,5,395000.0,415893.4349418368
Gradient Boosting,5%,5.0,102052469,4,260000.0,255014.56689752862
Gradient Boosting,5%,5.0,99627275,4,288000.0,255014.56689752862
Gradient Boosting,5%,5.0,101697554,3,285000.0,287947.6746745536
Gradient Boosting,5%,5.0,103792718,2,238000.0,315142.02986852144
Gradient Boosting,5%,5.0,103792452,3,229000.0,203937.86211212486
Gradient Boosting,5%,5.0,102911472,5,622000.0,554360.4452580247
Gradient Boosting,5%,5.0,101894208,1,660000.0,361992.99208679795
Gradient Boosting,5%,5.0,103792474,5,165000.0,263117.1275948573
Gradient Boosting,5%,5.0,103792466,4,580000.0,389392.9551461658
Gradient Boosting,5%,5.0,102452948,4,430000.0,374579.71139561397
Gradient Boosting,5%,5.0,103792686,1,295000.0,313281.4298707948
Gradient Boosting,5%,5.0,100896364,5,230000.0,245261.22936250299
Gradient Boosting,5%,5.0,100271479,1,199000.0,224930.58140126624
Gradient Boosting,5%,5.0,103792653,5,275000.0,515145.5190247724
Gradient Boosting,5%,5.0,103792649,1,265000.0,268658.3261224763
Gradient Boosting,5%,5.0,103792631,1,250000.0,263341.73391991446
Gradient Boosting,5%,5.0,100502825,1,110000.0,104615.20684631758
Gradient Boosting,5%,5.0,102856895,1,345000.0,355519.4573385614
Gradient Boosting,5%,5.0,102856891,4,350000.0,348362.41156898247
Gradient Boosting,5%,5.0,102883748,1,318000.0,300152.44762181415
Gradient Boosting,5%,5.0,103792599,5,145000.0,163886.30473710445
Gradient Boosting,5%,5.0,103792570,4,255000.0,264394.6989574209
Gradient Boosting,5%,5.0,103792559,3,225000.0,284736.6752093109
Gradient Boosting,5%,5.0,100924995,2,240000.0,255198.59728979858
Gradient Boosting,5%,5.0,95208072,1,550000.0,471403.151482
Gradient Boosting,5%,5.0,103041062,5,550000.0,500157.06608985283
Gradient Boosting,5%,5.0,101762518,2,595000.0,683961.2034080401
Gradient Boosting,5%,5.0,103637604,4,445000.0,410243.8598569187
Gradient Boosting,5%,5.0,103470225,1,169999.0,167889.20112819906
Gradient Boosting,5%,5.0,103658209,3,305000.0,297360.1495252281
Gradient Boosting,5%,5.0,103667423,4,400000.0,398107.3773427629
Gradient Boosting,5%,5.0,102314068,5,430000.0,499237.80490488204
